# This is cosmiceye-comb1.txt the combined spectrum created by combine_mage_spectra.pro from cosmiceye.ls
# Total exptime should be        32800.000 s  (       9.1111111 hr)
# 2533.0 +/- 114.0 was the median spectral resolution and MAD, R===lambda / (FWHM)
# Created from:  Individual filenames, barycentric correction(km/s), exptime(s)
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_July2008/Mage_pipe/Slit2_bin1x1/Final-Products/Fluxed/cosmiceye_b-comb.txt       9.6100000       7000.0000
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_July2008/Mage_pipe/Slit2_bin1x1/Final-Products/Fluxed/cosmiceye_a-comb.txt       10.060000       3600.0000
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_July2008/Mage_pipe/Slit2_bin1x1/Final-Products/Fluxed/cosmiceye_c-comb.txt       8.6300000       3600.0000
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_July2008/Mage_pipe/Slit2_bin1x2/Final-Products/Fluxed/cosmiceye-comb.txt       9.0300000       9000.0000
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_Apr_2009/Mage_pipe/Slit2_bin1x2/Final-Products/Fluxed/cosmiceye_a-comb.txt       26.610000       3600.0000
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_Apr_2009/Mage_pipe/Slit2_bin1x2/Final-Products/Fluxed/cosmiceye_b-comb.txt       26.790000       3600.0000
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_Apr_2009/Mage_pipe/Slit2_bin1x2/Final-Products/Fluxed/cosmiceye_c-comb.txt       26.960000       2400.0000
#  Wavelengths have been converted to vacuum barycentric Angstroms
#  Flux density (fnu)   units are erg/s/cm^2/Hz.  Note:  it is fnu, NOT flambda
#
wave        fnu          noise     obswave    avgsky      cont_fnu    cont_uncert
 6593.4170   1.456e-28   8.494e-30  6591.385   7.179e-28   1.361e-28   1.794e-30
 6593.8771   1.473e-28   8.428e-30  6591.845   7.018e-28   1.361e-28   1.802e-30
 6594.3373   1.442e-28   8.400e-30  6592.305   6.978e-28   1.362e-28   1.810e-30
 6594.7974   1.419e-28   8.316e-30  6592.765   6.821e-28   1.362e-28   1.817e-30
 6595.2577   1.491e-28   8.313e-30  6593.225   6.777e-28   1.363e-28   1.825e-30
 6595.7178   1.477e-28   8.259e-30  6593.685   6.668e-28   1.363e-28   1.832e-30
 6596.1779   1.430e-28   8.226e-30  6594.145   6.631e-28   1.364e-28   1.840e-30
 6596.6381   1.454e-28   8.326e-30  6594.605   6.905e-28   1.364e-28   1.848e-30
 6597.0983   1.394e-28   8.640e-30  6595.065   7.730e-28   1.365e-28   1.855e-30
 6597.5585   1.472e-28   9.192e-30  6595.525   9.092e-28   1.365e-28   1.862e-30
 6598.0186   1.391e-28   9.457e-30  6595.985   9.844e-28   1.365e-28   1.870e-30
 6598.4787   1.356e-28   9.458e-30  6596.445   9.807e-28   1.366e-28   1.877e-30
 6598.9390   1.258e-28   9.415e-30  6596.905   9.805e-28   1.366e-28   1.885e-30
 6599.3991   1.163e-28   9.368e-30  6597.365   9.804e-28   1.367e-28   1.892e-30
 6599.8592   1.253e-28   9.251e-30  6597.825   9.366e-28   1.367e-28   1.899e-30
 6600.3194   1.267e-28   8.848e-30  6598.285   8.260e-28   1.368e-28   1.907e-30
 6600.7796   1.310e-28   8.388e-30  6598.745   7.133e-28   1.368e-28   1.914e-30
 6601.2398   1.251e-28   8.164e-30  6599.205   6.742e-28   1.369e-28   1.921e-30
 6601.6999   1.231e-28   8.198e-30  6599.665   6.847e-28   1.369e-28   1.929e-30
 6602.1600   1.190e-28   8.212e-30  6600.125   6.912e-28   1.369e-28   1.936e-30
 6602.6202   1.151e-28   8.193e-30  6600.585   6.909e-28   1.370e-28   1.943e-30
 6603.0804   1.221e-28   8.179e-30  6601.046   6.811e-28   1.370e-28   1.950e-30
 6603.5406   1.238e-28   8.189e-30  6601.506   6.852e-28   1.371e-28   1.958e-30
 6604.0007   1.298e-28   8.281e-30  6601.966   7.014e-28   1.371e-28   1.965e-30
 6604.4608   1.313e-28   8.775e-30  6602.426   8.285e-28   1.372e-28   1.972e-30
 6604.9211   1.308e-28   9.657e-30  6602.886   1.076e-27   1.372e-28   1.979e-30
 6605.3812   1.237e-28   1.036e-29  6603.346   1.277e-27   1.373e-28   1.986e-30
 6605.8413   1.228e-28   1.055e-29  6603.806   1.322e-27   1.373e-28   1.993e-30
 6606.3015   1.331e-28   1.062e-29  6604.266   1.328e-27   1.373e-28   2.000e-30
 6606.7617   1.259e-28   1.054e-29  6604.726   1.314e-27   1.374e-28   2.007e-30
 6607.2219   1.276e-28   1.042e-29  6605.186   1.275e-27   1.374e-28   2.014e-30
 6607.6820   1.260e-28   9.813e-30  6605.646   1.087e-27   1.375e-28   2.021e-30
 6608.1421   1.309e-28   8.804e-30  6606.106   8.191e-28   1.375e-28   2.028e-30
 6608.6024   1.257e-28   8.311e-30  6606.566   7.080e-28   1.376e-28   2.035e-30
 6609.0625   1.317e-28   8.193e-30  6607.026   6.809e-28   1.376e-28   2.042e-30
 6609.5227   1.322e-28   8.167e-30  6607.486   6.778e-28   1.377e-28   2.049e-30
 6609.9828   1.230e-28   8.103e-30  6607.946   6.735e-28   1.377e-28   2.056e-30
 6610.4430   1.099e-28   8.083e-30  6608.406   6.815e-28   1.378e-28   2.062e-30
 6610.9032   1.302e-28   8.186e-30  6608.866   6.838e-28   1.378e-28   2.069e-30
 6611.3633   1.383e-28   8.222e-30  6609.326   6.879e-28   1.379e-28   2.076e-30
 6611.8234   1.253e-28   8.139e-30  6609.786   6.794e-28   1.379e-28   2.083e-30
 6612.2836   1.275e-28   8.142e-30  6610.246   6.803e-28   1.379e-28   2.089e-30
 6612.7438   1.340e-28   8.170e-30  6610.706   6.830e-28   1.380e-28   2.096e-30
 6613.2040   1.310e-28   8.156e-30  6611.166   6.828e-28   1.380e-28   2.103e-30
 6613.6641   1.256e-28   8.167e-30  6611.626   6.893e-28   1.381e-28   2.109e-30
 6614.1242   1.318e-28   8.153e-30  6612.086   6.818e-28   1.381e-28   2.116e-30
 6614.5845   1.383e-28   8.138e-30  6612.546   6.712e-28   1.382e-28   2.123e-30
 6615.0446   1.299e-28   8.110e-30  6613.006   6.724e-28   1.382e-28   2.129e-30
 6615.5048   1.313e-28   8.098e-30  6613.466   6.679e-28   1.383e-28   2.136e-30
 6615.9649   1.327e-28   8.108e-30  6613.926   6.716e-28   1.383e-28   2.142e-30
 6616.4251   1.293e-28   8.085e-30  6614.386   6.714e-28   1.384e-28   2.149e-30
 6616.8853   1.434e-28   8.149e-30  6614.846   6.715e-28   1.384e-28   2.155e-30
 6617.3454   1.390e-28   8.138e-30  6615.306   6.760e-28   1.385e-28   2.162e-30
 6617.8055   1.230e-28   8.064e-30  6615.766   6.735e-28   1.385e-28   2.168e-30
 6618.2658   1.297e-28   8.091e-30  6616.226   6.721e-28   1.386e-28   2.174e-30
 6618.7259   1.390e-28   8.100e-30  6616.686   6.668e-28   1.386e-28   2.181e-30
 6619.1861   1.351e-28   8.103e-30  6617.146   6.751e-28   1.386e-28   2.187e-30
 6619.6462   1.417e-28   8.139e-30  6617.606   6.725e-28   1.387e-28   2.193e-30
 6620.1064   1.393e-28   8.125e-30  6618.066   6.766e-28   1.387e-28   2.200e-30
 6620.5666   1.273e-28   8.078e-30  6618.526   6.772e-28   1.388e-28   2.206e-30
 6621.0267   1.468e-28   8.140e-30  6618.986   6.716e-28   1.388e-28   2.212e-30
 6621.4869   1.372e-28   8.195e-30  6619.446   6.966e-28   1.389e-28   2.218e-30
 6621.9470   1.429e-28   8.239e-30  6619.906   7.015e-28   1.389e-28   2.225e-30
 6622.4072   1.248e-28   8.145e-30  6620.367   6.969e-28   1.390e-28   2.231e-30
 6622.8674   1.337e-28   8.120e-30  6620.827   6.821e-28   1.390e-28   2.237e-30
 6623.3275   1.312e-28   8.130e-30  6621.287   6.873e-28   1.391e-28   2.243e-30
 6623.7876   1.346e-28   8.100e-30  6621.747   6.811e-28   1.391e-28   2.249e-30
 6624.2479   1.296e-28   8.026e-30  6622.207   6.648e-28   1.392e-28   2.255e-30
 6624.7080   1.271e-28   8.018e-30  6622.667   6.651e-28   1.392e-28   2.261e-30
 6625.1682   1.192e-28   8.007e-30  6623.127   6.740e-28   1.393e-28   2.267e-30
 6625.6283   1.299e-28   8.026e-30  6623.587   6.669e-28   1.393e-28   2.273e-30
 6626.0885   1.386e-28   8.046e-30  6624.047   6.631e-28   1.394e-28   2.279e-30
 6626.5487   1.351e-28   8.048e-30  6624.507   6.687e-28   1.394e-28   2.285e-30
 6627.0088   1.315e-28   8.048e-30  6624.967   6.728e-28   1.395e-28   2.291e-30
 6627.4690   1.224e-28   8.016e-30  6625.427   6.753e-28   1.395e-28   2.297e-30
 6627.9292   1.206e-28   8.113e-30  6625.887   7.025e-28   1.396e-28   2.303e-30
 6628.3893   1.205e-28   8.376e-30  6626.347   7.471e-28   1.396e-28   2.308e-30
 6628.8495   1.222e-28   8.741e-30  6626.807   7.991e-28   1.396e-28   2.314e-30
 6629.1373   1.243e-28   9.007e-30  6627.095   8.121e-28   1.397e-28   2.318e-30
 6629.6482   1.309e-28   9.292e-30  6627.605   8.098e-28   1.397e-28   2.324e-30
 6630.1592   1.410e-28   9.372e-30  6628.116   8.100e-28   1.398e-28   2.331e-30
 6630.6701   1.247e-28   9.345e-30  6628.627   8.249e-28   1.398e-28   2.337e-30
 6631.1812   1.314e-28   9.197e-30  6629.138   7.817e-28   1.399e-28   2.343e-30
 6631.6921   1.325e-28   8.796e-30  6629.649   6.929e-28   1.399e-28   2.349e-30
 6632.2031   1.342e-28   8.648e-30  6630.159   6.657e-28   1.400e-28   2.356e-30
 6632.7140   1.407e-28   8.695e-30  6630.670   6.704e-28   1.401e-28   2.362e-30
 6633.2251   1.282e-28   8.671e-30  6631.181   6.796e-28   1.401e-28   2.368e-30
 6633.7360   1.368e-28   8.699e-30  6631.692   6.785e-28   1.402e-28   2.374e-30
 6634.2470   1.289e-28   8.751e-30  6632.203   6.975e-28   1.402e-28   2.380e-30
 6634.7579   1.270e-28   9.038e-30  6632.713   7.647e-28   1.403e-28   2.386e-30
 6635.2690   1.226e-28   9.495e-30  6633.224   8.816e-28   1.403e-28   2.392e-30
 6635.7800   1.196e-28   9.759e-30  6633.735   9.400e-28   1.404e-28   2.398e-30
 6636.2909   1.292e-28   9.791e-30  6634.246   9.391e-28   1.404e-28   2.404e-30
 6636.8019   1.285e-28   9.790e-30  6634.757   9.402e-28   1.405e-28   2.410e-30
 6637.3129   1.425e-28   9.805e-30  6635.268   9.303e-28   1.405e-28   2.416e-30
 6637.8239   1.254e-28   9.431e-30  6635.779   8.610e-28   1.406e-28   2.422e-30
 6638.3348   1.288e-28   8.889e-30  6636.289   7.349e-28   1.407e-28   2.428e-30
 6638.8458   1.504e-28   8.662e-30  6636.800   6.691e-28   1.407e-28   2.433e-30
 6639.3568   1.433e-28   8.563e-30  6637.311   6.579e-28   1.408e-28   2.439e-30
 6639.8678   1.318e-28   8.593e-30  6637.822   6.793e-28   1.408e-28   2.445e-30
 6640.3787   1.249e-28   8.496e-30  6638.333   6.659e-28   1.409e-28   2.451e-30
 6640.8897   1.483e-28   8.671e-30  6638.843   6.783e-28   1.409e-28   2.456e-30
 6641.4007   1.357e-28   8.640e-30  6639.354   6.896e-28   1.410e-28   2.462e-30
 6641.9117   1.337e-28   8.618e-30  6639.865   6.842e-28   1.410e-28   2.467e-30
 6642.4227   1.352e-28   8.543e-30  6640.376   6.687e-28   1.411e-28   2.473e-30
 6642.9336   1.378e-28   8.504e-30  6640.887   6.628e-28   1.412e-28   2.478e-30
 6643.4446   1.294e-28   8.543e-30  6641.398   6.806e-28   1.412e-28   2.484e-30
 6643.9556   1.268e-28   8.465e-30  6641.908   6.654e-28   1.413e-28   2.489e-30
 6644.4666   1.175e-28   8.423e-30  6642.419   6.684e-28   1.413e-28   2.495e-30
 6644.9775   1.458e-28   8.455e-30  6642.930   6.469e-28   1.414e-28   2.500e-30
 6645.4885   1.481e-28   8.543e-30  6643.441   6.633e-28   1.414e-28   2.505e-30
 6645.9995   1.413e-28   8.465e-30  6643.952   6.587e-28   1.415e-28   2.511e-30
 6646.5105   1.366e-28   8.396e-30  6644.462   6.488e-28   1.415e-28   2.516e-30
 6647.0214   1.306e-28   8.375e-30  6644.973   6.524e-28   1.416e-28   2.521e-30
 6647.5324   1.107e-28   8.313e-30  6645.484   6.594e-28   1.417e-28   2.526e-30
 6648.0434   1.251e-28   8.367e-30  6645.995   6.580e-28   1.417e-28   2.532e-30
 6648.5544   1.259e-28   8.376e-30  6646.506   6.610e-28   1.418e-28   2.537e-30
 6649.0654   1.275e-28   8.382e-30  6647.017   6.610e-28   1.418e-28   2.542e-30
 6649.5763   1.324e-28   8.431e-30  6647.527   6.662e-28   1.419e-28   2.547e-30
 6650.0874   1.266e-28   8.434e-30  6648.038   6.774e-28   1.419e-28   2.552e-30
 6650.5983   1.475e-28   8.505e-30  6648.549   6.702e-28   1.420e-28   2.557e-30
 6651.1093   1.346e-28   8.440e-30  6649.060   6.734e-28   1.420e-28   2.562e-30
 6651.6202   1.470e-28   8.544e-30  6649.571   6.798e-28   1.421e-28   2.567e-30
 6652.1313   1.467e-28   8.593e-30  6650.082   6.956e-28   1.422e-28   2.572e-30
 6652.6422   1.451e-28   8.572e-30  6650.592   6.888e-28   1.422e-28   2.576e-30
 6653.1532   1.390e-28   8.506e-30  6651.103   6.878e-28   1.423e-28   2.581e-30
 6653.6641   1.372e-28   8.563e-30  6651.614   6.979e-28   1.423e-28   2.586e-30
 6654.1752   1.410e-28   8.508e-30  6652.125   6.879e-28   1.424e-28   2.591e-30
 6654.6861   1.541e-28   8.548e-30  6652.636   6.806e-28   1.424e-28   2.595e-30
 6655.1971   1.411e-28   8.438e-30  6653.146   6.741e-28   1.425e-28   2.600e-30
 6655.7080   1.431e-28   8.444e-30  6653.657   6.731e-28   1.425e-28   2.605e-30
 6656.2191   1.322e-28   8.366e-30  6654.168   6.672e-28   1.426e-28   2.609e-30
 6656.7301   1.482e-28   8.434e-30  6654.679   6.687e-28   1.427e-28   2.614e-30
 6657.2410   1.484e-28   8.350e-30  6655.190   6.539e-28   1.427e-28   2.618e-30
 6657.7520   1.537e-28   8.452e-30  6655.701   6.693e-28   1.428e-28   2.623e-30
 6658.2630   1.438e-28   8.421e-30  6656.212   6.736e-28   1.428e-28   2.627e-30
 6658.7740   1.368e-28   8.346e-30  6656.722   6.654e-28   1.429e-28   2.632e-30
 6659.2849   1.476e-28   8.421e-30  6657.233   6.725e-28   1.429e-28   2.636e-30
 6659.7959   1.330e-28   8.381e-30  6657.744   6.774e-28   1.430e-28   2.641e-30
 6660.3069   1.457e-28   8.361e-30  6658.255   6.682e-28   1.431e-28   2.645e-30
 6660.8179   1.476e-28   8.423e-30  6658.766   6.737e-28   1.431e-28   2.649e-30
 6661.3288   1.568e-28   8.457e-30  6659.276   6.758e-28   1.432e-28   2.653e-30
 6661.8398   1.453e-28   8.425e-30  6659.787   6.797e-28   1.432e-28   2.658e-30
 6662.3508   1.310e-28   8.423e-30  6660.298   6.975e-28   1.433e-28   2.662e-30
 6662.8618   1.372e-28   8.647e-30  6660.809   7.423e-28   1.433e-28   2.666e-30
 6663.3728   1.403e-28   8.595e-30  6661.320   7.268e-28   1.434e-28   2.670e-30
 6663.8837   1.547e-28   8.629e-30  6661.831   7.190e-28   1.435e-28   2.674e-30
 6664.3948   1.498e-28   8.560e-30  6662.341   7.129e-28   1.435e-28   2.678e-30
 6664.9057   1.653e-28   8.670e-30  6662.852   7.234e-28   1.436e-28   2.682e-30
 6665.4167   1.516e-28   8.503e-30  6663.363   6.985e-28   1.436e-28   2.686e-30
 6665.9276   1.515e-28   8.394e-30  6663.874   6.756e-28   1.437e-28   2.690e-30
 6666.4387   1.607e-28   8.329e-30  6664.385   6.540e-28   1.437e-28   2.694e-30
 6666.9496   1.546e-28   8.366e-30  6664.895   6.723e-28   1.438e-28   2.698e-30
 6667.4606   1.520e-28   8.396e-30  6665.406   6.804e-28   1.439e-28   2.702e-30
 6667.9715   1.568e-28   8.466e-30  6665.917   6.953e-28   1.439e-28   2.706e-30
 6668.4826   1.622e-28   8.690e-30  6666.428   7.374e-28   1.440e-28   2.709e-30
 6668.9935   1.305e-28   8.776e-30  6666.939   7.918e-28   1.440e-28   2.713e-30
 6669.5045   1.529e-28   8.896e-30  6667.450   7.976e-28   1.441e-28   2.717e-30
 6670.0155   1.601e-28   8.953e-30  6667.960   8.060e-28   1.441e-28   2.720e-30
 6670.5265   1.638e-28   8.937e-30  6668.471   7.942e-28   1.442e-28   2.724e-30
 6671.0375   1.653e-28   8.842e-30  6668.982   7.771e-28   1.443e-28   2.728e-30
 6671.5484   1.509e-28   8.593e-30  6669.493   7.310e-28   1.443e-28   2.731e-30
 6672.0594   1.610e-28   8.423e-30  6670.004   6.855e-28   1.444e-28   2.735e-30
 6672.5704   1.393e-28   8.322e-30  6670.515   6.864e-28   1.444e-28   2.738e-30
 6673.0814   1.619e-28   8.380e-30  6671.025   6.791e-28   1.445e-28   2.742e-30
 6673.5923   1.400e-28   8.324e-30  6671.536   6.894e-28   1.445e-28   2.745e-30
 6674.1033   1.653e-28   8.341e-30  6672.047   6.671e-28   1.446e-28   2.749e-30
 6674.6143   1.582e-28   8.292e-30  6672.558   6.678e-28   1.447e-28   2.752e-30
 6675.1253   1.518e-28   8.286e-30  6673.069   6.714e-28   1.447e-28   2.755e-30
 6675.6362   1.544e-28   8.293e-30  6673.579   6.703e-28   1.448e-28   2.758e-30
 6676.1472   1.470e-28   8.228e-30  6674.090   6.657e-28   1.448e-28   2.762e-30
 6676.6583   1.571e-28   8.304e-30  6674.601   6.715e-28   1.449e-28   2.765e-30
 6677.1692   1.580e-28   8.231e-30  6675.112   6.593e-28   1.449e-28   2.768e-30
 6677.6802   1.618e-28   8.241e-30  6675.623   6.575e-28   1.450e-28   2.771e-30
 6678.1911   1.520e-28   8.212e-30  6676.134   6.607e-28   1.451e-28   2.774e-30
 6678.7022   1.519e-28   8.178e-30  6676.645   6.541e-28   1.451e-28   2.777e-30
 6679.2131   1.447e-28   8.154e-30  6677.155   6.582e-28   1.452e-28   2.780e-30
 6679.7241   1.479e-28   8.254e-30  6677.666   6.765e-28   1.452e-28   2.783e-30
 6680.2350   1.497e-28   8.192e-30  6678.177   6.625e-28   1.453e-28   2.786e-30
 6680.7461   1.513e-28   8.220e-30  6678.688   6.685e-28   1.454e-28   2.789e-30
 6681.2570   1.631e-28   8.291e-30  6679.199   6.754e-28   1.454e-28   2.792e-30
 6681.7680   1.381e-28   8.238e-30  6679.709   6.902e-28   1.455e-28   2.795e-30
 6682.2789   1.605e-28   8.318e-30  6680.220   6.831e-28   1.455e-28   2.798e-30
 6682.7900   1.558e-28   8.246e-30  6680.731   6.725e-28   1.456e-28   2.801e-30
 6683.3010   1.559e-28   8.245e-30  6681.242   6.765e-28   1.456e-28   2.803e-30
 6683.8119   1.503e-28   8.205e-30  6681.753   6.701e-28   1.457e-28   2.806e-30
 6684.3229   1.657e-28   8.244e-30  6682.264   6.652e-28   1.458e-28   2.809e-30
 6684.8339   1.572e-28   8.192e-30  6682.774   6.642e-28   1.458e-28   2.812e-30
 6685.3449   1.461e-28   8.178e-30  6683.285   6.729e-28   1.459e-28   2.814e-30
 6685.8558   1.282e-28   8.108e-30  6683.796   6.742e-28   1.459e-28   2.817e-30
 6686.3668   1.531e-28   8.187e-30  6684.307   6.707e-28   1.460e-28   2.819e-30
 6686.8778   1.657e-28   8.259e-30  6684.818   6.764e-28   1.460e-28   2.822e-30
 6687.3888   1.622e-28   8.272e-30  6685.328   6.786e-28   1.461e-28   2.824e-30
 6687.8997   1.520e-28   8.281e-30  6685.839   6.950e-28   1.462e-28   2.827e-30
 6688.4107   1.581e-28   8.263e-30  6686.350   6.848e-28   1.462e-28   2.829e-30
 6688.9217   1.548e-28   8.221e-30  6686.861   6.795e-28   1.463e-28   2.832e-30
 6689.4327   1.392e-28   8.186e-30  6687.372   6.865e-28   1.463e-28   2.834e-30
 6689.9437   1.593e-28   8.182e-30  6687.883   6.714e-28   1.464e-28   2.836e-30
 6690.4546   1.479e-28   8.140e-30  6688.393   6.708e-28   1.464e-28   2.839e-30
 6690.9657   1.544e-28   8.155e-30  6688.904   6.714e-28   1.465e-28   2.841e-30
 6691.4766   1.475e-28   8.143e-30  6689.415   6.733e-28   1.466e-28   2.843e-30
 6691.9876   1.438e-28   8.113e-30  6689.926   6.703e-28   1.466e-28   2.845e-30
 6692.4985   1.425e-28   8.071e-30  6690.437   6.649e-28   1.467e-28   2.847e-30
 6693.0096   1.602e-28   8.151e-30  6690.948   6.668e-28   1.467e-28   2.849e-30
 6693.5205   1.512e-28   8.073e-30  6691.458   6.584e-28   1.468e-28   2.851e-30
 6694.0315   1.624e-28   8.125e-30  6691.969   6.578e-28   1.469e-28   2.854e-30
 6694.5424   1.483e-28   8.082e-30  6692.480   6.650e-28   1.469e-28   2.856e-30
 6695.0535   1.426e-28   8.074e-30  6692.991   6.679e-28   1.470e-28   2.858e-30
 6695.5644   1.648e-28   8.145e-30  6693.502   6.664e-28   1.470e-28   2.859e-30
 6696.0754   1.537e-28   8.087e-30  6694.012   6.632e-28   1.471e-28   2.861e-30
 6696.5864   1.466e-28   8.026e-30  6694.523   6.565e-28   1.471e-28   2.863e-30
 6697.0974   1.557e-28   8.050e-30  6695.034   6.546e-28   1.472e-28   2.865e-30
 6697.6084   1.586e-28   8.075e-30  6695.545   6.574e-28   1.473e-28   2.867e-30
 6698.1193   1.616e-28   8.099e-30  6696.056   6.598e-28   1.473e-28   2.869e-30
 6698.6303   1.511e-28   8.004e-30  6696.567   6.531e-28   1.474e-28   2.870e-30
 6699.1413   1.596e-28   8.095e-30  6697.078   6.638e-28   1.474e-28   2.872e-30
 6699.6523   1.564e-28   8.211e-30  6697.588   6.955e-28   1.475e-28   2.874e-30
 6700.1632   1.628e-28   8.326e-30  6698.099   7.145e-28   1.475e-28   2.875e-30
 6700.6742   1.509e-28   8.335e-30  6698.610   7.300e-28   1.476e-28   2.877e-30
 6701.1852   1.433e-28   8.365e-30  6699.121   7.465e-28   1.477e-28   2.879e-30
 6701.6962   1.530e-28   8.425e-30  6699.632   7.517e-28   1.477e-28   2.880e-30
 6702.2071   1.442e-28   8.385e-30  6700.142   7.485e-28   1.478e-28   2.882e-30
 6702.7181   1.580e-28   8.356e-30  6700.653   7.281e-28   1.478e-28   2.883e-30
 6703.2292   1.627e-28   8.263e-30  6701.164   7.026e-28   1.479e-28   2.885e-30
 6703.7401   1.489e-28   8.068e-30  6701.675   6.763e-28   1.480e-28   2.886e-30
 6704.2511   1.570e-28   8.134e-30  6702.186   6.812e-28   1.480e-28   2.887e-30
 6704.7620   1.587e-28   8.159e-30  6702.697   6.876e-28   1.481e-28   2.889e-30
 6705.2730   1.601e-28   8.234e-30  6703.207   7.063e-28   1.481e-28   2.890e-30
 6705.7840   1.768e-28   8.322e-30  6703.718   7.085e-28   1.482e-28   2.891e-30
 6706.2950   1.543e-28   8.267e-30  6704.229   7.180e-28   1.482e-28   2.893e-30
 6706.8059   1.666e-28   8.349e-30  6704.740   7.266e-28   1.483e-28   2.894e-30
 6707.3169   1.566e-28   8.338e-30  6705.251   7.353e-28   1.484e-28   2.895e-30
 6707.8279   1.623e-28   8.282e-30  6705.761   7.175e-28   1.484e-28   2.896e-30
 6708.3389   1.427e-28   8.154e-30  6706.272   7.060e-28   1.485e-28   2.897e-30
 6708.8498   1.438e-28   8.049e-30  6706.783   6.831e-28   1.485e-28   2.898e-30
 6709.3608   1.478e-28   8.061e-30  6707.294   6.826e-28   1.486e-28   2.899e-30
 6709.8719   1.576e-28   8.048e-30  6707.805   6.713e-28   1.486e-28   2.900e-30
 6710.3828   1.547e-28   8.041e-30  6708.316   6.729e-28   1.487e-28   2.901e-30
 6710.8938   1.609e-28   8.049e-30  6708.826   6.691e-28   1.488e-28   2.902e-30
 6711.4047   1.427e-28   8.008e-30  6709.337   6.768e-28   1.488e-28   2.903e-30
 6711.9158   1.737e-28   8.120e-30  6709.848   6.750e-28   1.489e-28   2.904e-30
 6712.4267   1.468e-28   8.050e-30  6710.359   6.842e-28   1.489e-28   2.905e-30
 6712.9377   1.662e-28   8.044e-30  6710.870   6.660e-28   1.490e-28   2.906e-30
 6713.4486   1.541e-28   8.051e-30  6711.381   6.784e-28   1.490e-28   2.907e-30
 6713.9597   1.624e-28   8.026e-30  6711.891   6.668e-28   1.491e-28   2.907e-30
 6714.4706   1.557e-28   7.978e-30  6712.402   6.628e-28   1.492e-28   2.908e-30
 6714.9816   1.576e-28   7.968e-30  6712.913   6.601e-28   1.492e-28   2.909e-30
 6715.4925   1.620e-28   8.018e-30  6713.424   6.644e-28   1.493e-28   2.909e-30
 6716.0036   1.558e-28   7.996e-30  6713.935   6.712e-28   1.493e-28   2.910e-30
 6716.5146   1.764e-28   8.172e-30  6714.445   6.899e-28   1.494e-28   2.911e-30
 6717.0255   1.583e-28   8.287e-30  6714.956   7.372e-28   1.494e-28   2.911e-30
 6717.5365   1.625e-28   8.448e-30  6715.467   7.693e-28   1.495e-28   2.912e-30
 6718.0475   1.555e-28   8.484e-30  6715.978   7.856e-28   1.496e-28   2.912e-30
 6718.5585   1.464e-28   8.406e-30  6716.489   7.756e-28   1.496e-28   2.913e-30
 6719.0694   1.409e-28   8.357e-30  6717.000   7.727e-28   1.497e-28   2.913e-30
 6719.5804   1.525e-28   8.350e-30  6717.510   7.559e-28   1.497e-28   2.914e-30
 6720.0914   1.483e-28   8.153e-30  6718.021   7.166e-28   1.498e-28   2.914e-30
 6720.6024   1.434e-28   7.985e-30  6718.532   6.841e-28   1.498e-28   2.915e-30
 6721.1133   1.599e-28   7.951e-30  6719.043   6.618e-28   1.499e-28   2.915e-30
 6721.6243   1.505e-28   7.903e-30  6719.554   6.609e-28   1.500e-28   2.915e-30
 6722.1353   1.616e-28   7.947e-30  6720.065   6.592e-28   1.500e-28   2.915e-30
 6722.6463   1.504e-28   7.903e-30  6720.575   6.615e-28   1.501e-28   2.916e-30
 6723.1572   1.537e-28   7.924e-30  6721.086   6.635e-28   1.501e-28   2.916e-30
 6723.6682   1.554e-28   7.920e-30  6721.597   6.616e-28   1.502e-28   2.916e-30
 6724.1793   1.611e-28   7.950e-30  6722.108   6.665e-28   1.502e-28   2.916e-30
 6724.6902   1.463e-28   7.927e-30  6722.619   6.718e-28   1.503e-28   2.916e-30
 6725.2012   1.513e-28   7.976e-30  6723.130   6.792e-28   1.504e-28   2.916e-30
 6725.7121   1.492e-28   7.939e-30  6723.640   6.759e-28   1.504e-28   2.917e-30
 6726.2232   1.592e-28   8.003e-30  6724.151   6.778e-28   1.505e-28   2.917e-30
 6726.7341   1.536e-28   7.963e-30  6724.662   6.771e-28   1.505e-28   2.917e-30
 6727.2451   1.482e-28   7.904e-30  6725.173   6.688e-28   1.506e-28   2.917e-30
 6727.7560   1.519e-28   7.868e-30  6725.684   6.608e-28   1.506e-28   2.917e-30
 6728.2671   1.567e-28   7.854e-30  6726.194   6.492e-28   1.507e-28   2.916e-30
 6728.7780   1.407e-28   7.852e-30  6726.705   6.654e-28   1.507e-28   2.916e-30
 6729.2890   1.487e-28   7.865e-30  6727.216   6.632e-28   1.508e-28   2.916e-30
 6729.7999   1.590e-28   7.924e-30  6727.727   6.651e-28   1.509e-28   2.916e-30
